season,as_of_date,ranking_type,scoring_profile,league_size,position,position_rank,tier_number,tier_rank,tier_size,tier_value_multiplier,player_id,player_name,player_slug,team,bye_week,age,experience,adp_round_pick,adp_overall,risk_score,upside_score,tags,is_my_guy,is_value,is_bust,is_sleeper,is_rookie,is_injury_concern,is_breakout,source_page,source_cheatsheet_id,source_url
2026,2026-08-31,redraft,The Fear Boners,12,WR,115,11,48,64,0.32,19023,Mack Hollins,mack-hollins,NE,11,,10,,,5.3,3.4,,0,0,0,0,0,0,0,2,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,116,11,49,64,0.32,23119,Treylon Burks,treylon-burks,WAS,7,,5,,,5.7,3.6,,0,0,0,0,0,0,0,2,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,117,11,50,64,0.32,26102,Dont'e Thornton Jr.,donte-thornton-jr,LV,13,,2,,,5.6,3.5,,0,0,0,0,0,0,0,2,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,118,11,51,64,0.32,26809,Brenen Thompson,brenen-thompson,LAC,7,,0,,,5.6,3.8,rookie,0,0,0,0,1,0,0,2,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,119,11,52,64,0.32,25003,Xavier Legette,xavier-legette,CAR,5,,3,,,4.7,4.2,,0,0,0,0,0,0,0,2,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,120,11,53,64,0.32,25892,Elijah Sarratt,elijah-sarratt,BAL,13,,0,20.01,229.2,4.5,4.3,rookie,0,0,0,0,1,0,0,2,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,121,11,54,64,0.32,22566,Calvin Austin III,calvin-austin-iii,NYG,8,,5,,,4,2,,0,0,0,0,0,0,0,2,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,122,11,55,64,0.32,26799,Skyler Bell,skyler-bell,BUF,7,,0,,,3.5,3,rookie,0,0,0,0,1,0,0,2,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,123,11,56,64,0.32,21739,Van Jefferson,van-jefferson,FA,,,7,41.04,484.3,4,2,,0,0,0,0,0,0,0,2,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,124,11,57,64,0.32,22602,Tutu Atwell,tutu-atwell,LAR,11,,6,,,5,2.9,,0,0,0,0,0,0,0,2,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,125,11,58,64,0.32,24978,Devontez Walker,devontez-walker,BAL,13,,3,,,4.3,3,,0,0,0,0,0,0,0,2,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,126,11,59,64,0.32,25976,Jaylin Lane,jaylin-lane,WAS,7,,2,,,4,3,,0,0,0,0,0,0,0,2,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,127,11,60,64,0.32,21045,Hollywood Brown,marquise-brown,PHI,10,,8,,,5.1,3.7,,0,0,0,0,0,0,0,2,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,128,11,61,64,0.32,24348,Cedric Tillman,cedric-tillman,FA,,,4,56.07,667.4,4.5,3.6,,0,0,0,0,0,0,0,2,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,129,11,62,64,0.32,26731,Chris Brazzell II,chris-brazzell-ii,CAR,5,,0,34.04,400,7,2.8,rookie|injured,0,0,0,0,1,1,0,2,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,130,11,63,64,0.32,26948,Zavion Thomas,zavion-thomas,CHI,10,,0,,,6.3,4.3,rookie,0,0,0,0,1,0,0,2,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,WR,131,11,64,64,0.32,26969,Kendrick Law,kendrick-law,DET,6,,0,,,7.5,2.2,rookie,0,0,0,0,1,0,0,2,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,TE,1,1,1,2,1,24943,Brock Bowers,brock-bowers,LV,13,,3,2.11,23.2,2.5,9.8,,0,0,0,0,0,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,TE,2,1,2,2,1,23251,Trey McBride,trey-mcbride,ARI,14,,5,2.12,24.3,4.2,8.3,,0,0,0,0,0,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,TE,3,2,1,2,0.9,25874,Tyler Warren,tyler-warren,IND,13,,2,5.02,49.7,3.4,8.8,,0,0,0,0,0,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,TE,4,2,2,2,0.9,25869,Colston Loveland,colston-loveland,CHI,10,,2,4.05,40.5,4.2,9.2,my_guy|breakout,1,0,0,0,0,0,1,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,TE,5,3,1,3,0.78,25870,Harold Fannin Jr.,harold-fannin-jr,CLE,11,,2,6.11,70.6,4.1,8.6,breakout,0,0,0,0,0,0,1,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,TE,6,3,2,3,0.78,24118,Tucker Kraft,tucker-kraft,GB,11,,4,6.03,62.8,5.5,8.2,injured,0,0,0,0,0,1,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,TE,7,3,3,3,0.78,19063,George Kittle,george-kittle,SF,8,,10,7.11,83.2,8,8.4,injured,0,0,0,0,0,1,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,TE,8,4,1,9,0.7,23141,Sam LaPorta,sam-laporta,DET,6,,4,5.11,58.8,4.4,6.2,value|injured,0,1,0,0,0,1,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,TE,9,4,2,9,0.7,22508,Kyle Pitts Sr.,kyle-pitts,ATL,11,,6,6.09,68.6,5.8,6.3,,0,0,0,0,0,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,TE,10,4,3,9,0.7,21738,Juwan Johnson,juwan-johnson,NO,8,,7,16.02,182,3.8,5.2,,0,0,0,0,0,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,TE,11,4,4,9,0.7,19920,Dalton Schultz,dalton-schultz,HOU,8,,9,16.09,188.8,3.1,4.8,,0,0,0,0,0,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,TE,12,4,5,9,0.7,15048,Travis Kelce,travis-kelce,KC,5,,14,8.05,89.1,4.8,5.5,,0,0,0,0,0,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,TE,13,4,6,9,0.7,23138,Jake Ferguson,jake-ferguson,DAL,14,,5,9.02,97.9,5.3,6.4,bust,0,0,1,0,0,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,TE,14,4,7,9,0.7,23256,Isaiah Likely,isaiah-likely,NYG,8,,5,9.12,107.6,3.8,5.8,sleeper,0,0,0,1,0,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,TE,15,4,8,9,0.7,24102,Dalton Kincaid,dalton-kincaid,BUF,7,,4,8.04,87.7,5.8,7.7,bust,0,0,1,0,0,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,TE,16,4,9,9,0.7,19863,Dallas Goedert,dallas-goedert,PHI,10,,9,10.12,120.3,5.1,6.3,,0,0,0,0,0,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,TE,17,5,1,3,0.58,24223,Brenton Strange,brenton-strange,JAX,7,,4,13.08,152.2,3.6,5.5,value,0,1,0,0,0,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,TE,18,5,2,3,0.58,19803,Mark Andrews,mark-andrews,BAL,13,,9,11.08,128.1,4,5.5,,0,0,0,0,0,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,TE,19,5,3,3,0.58,17975,Hunter Henry,hunter-henry,NE,11,,11,12.10,141.6,3.4,5.9,,0,0,0,0,0,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,TE,20,6,1,5,0.54,23489,Chig Okonkwo,chigoziem-okonkwo,WAS,7,,5,16.12,192.2,3.8,5.2,sleeper,0,0,0,1,0,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,TE,21,6,2,5,0.54,23310,Greg Dulcich,greg-dulcich,MIA,6,,5,20.02,229.7,4.8,5.8,sleeper,0,0,0,1,0,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,TE,22,6,3,5,0.54,20805,T.J. Hockenson,tj-hockenson,MIN,6,,8,14.09,164.9,4.1,5.2,,0,0,0,0,0,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,TE,23,6,4,5,0.54,26755,Kenyon Sadiq,kenyon-sadiq,NYJ,13,,0,15.03,170.8,4.6,5.4,rookie|injured,0,0,0,0,1,1,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,TE,24,6,5,5,0.54,22507,Pat Freiermuth,pat-freiermuth,PIT,9,,6,20.12,239.9,4.2,3.8,,0,0,0,0,0,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,TE,25,7,1,11,0.45,23134,Cade Otton,cade-otton,TB,10,,5,20.05,233.1,3.8,3.8,,0,0,0,0,0,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,TE,26,7,2,11,0.45,25106,AJ Barner,aj-barner,SEA,11,,3,16.01,181.4,3.9,4.2,,0,0,0,0,0,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,TE,27,7,3,11,0.45,25876,Oronde Gadsden,oronde-gadsden-ii,LAC,7,,2,12.06,138.1,4.5,6.8,bust,0,0,1,0,0,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,TE,28,7,4,11,0.45,21807,Colby Parkinson,colby-parkinson,LAR,11,,7,21.11,251.4,4.1,4.8,,0,0,0,0,0,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,TE,29,7,5,11,0.45,18876,David Njoku,david-njoku,LAC,7,,12,19.08,223.8,5.3,3.9,,0,0,0,0,0,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,TE,30,7,6,11,0.45,16964,Darren Waller,darren-waller,CAR,5,,10,,,5,3.8,,0,0,0,0,0,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,TE,31,7,7,11,0.45,19853,Mike Gesicki,mike-gesicki,CIN,6,,9,,,3.6,5.6,,0,0,0,0,0,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,TE,32,7,8,11,0.45,21772,Cole Kmet,cole-kmet,CHI,10,,7,,,3.5,3.7,,0,0,0,0,0,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,TE,33,7,9,11,0.45,25962,Gunnar Helm,gunnar-helm,TEN,9,,2,20.05,233.1,4.2,4.3,,0,0,0,0,0,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,TE,34,7,10,11,0.45,18912,Evan Engram,evan-engram,DEN,10,,10,,,4.7,2.8,,0,0,0,0,0,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,TE,35,7,11,11,0.45,25970,Terrance Ferguson,terrance-ferguson,LAR,11,,2,18.03,206.5,5.1,4.4,,0,0,0,0,0,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,TE,36,8,1,19,0.29,25963,Mason Taylor,mason-taylor,NYJ,13,,2,19.08,224.3,4.1,3.6,,0,0,0,0,0,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,TE,37,8,2,19,0.29,23135,Charlie Kolar,charlie-kolar,LAC,7,,5,,,4.3,2.7,,0,0,0,0,0,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,TE,38,8,3,19,0.29,23140,Michael Mayer,michael-mayer,LV,13,,4,,,4.8,2.5,,0,0,0,0,0,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,TE,39,8,4,19,0.29,20850,Dawson Knox,dawson-knox,BUF,7,,8,,,2.5,2.8,,0,0,0,0,0,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,TE,40,8,5,19,0.29,26757,Eli Stowers,eli-stowers,PHI,10,,0,20.11,238.9,6.3,5.3,rookie,0,0,0,0,1,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,TE,41,8,6,19,0.29,24150,Luke Musgrave,luke-musgrave,GB,11,,4,,,4.7,3.8,,0,0,0,0,0,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,TE,42,8,7,19,0.29,24947,Ja'Tavion Sanders,jatavion-sanders,CAR,5,,3,,,4,3.9,,0,0,0,0,0,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,TE,43,8,8,19,0.29,23142,Theo Johnson,theo-johnson,NYG,8,,3,20.04,232.2,4.2,4.8,,0,0,0,0,0,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,TE,44,8,9,19,0.29,21785,Noah Gray,noah-gray,KC,5,,6,,,4.3,2.3,,0,0,0,0,0,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,TE,45,8,10,19,0.29,22662,Tommy Tremble,tommy-tremble,CAR,5,,6,,,3,3,,0,0,0,0,0,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,TE,46,8,11,19,0.29,26032,Elijah Arroyo,elijah-arroyo,SEA,11,,2,,,4.5,4.4,,0,0,0,0,0,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,TE,47,8,12,19,0.29,23136,Darnell Washington,darnell-washington,PIT,9,,4,,,4.6,3.1,,0,0,0,0,0,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,TE,48,8,13,19,0.29,26753,Max Klare,max-klare,LAR,11,,0,21.09,248.8,5.4,4.6,rookie,0,0,0,0,1,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,TE,49,8,14,19,0.29,23662,Jake Tonges,jake-tonges,SF,8,,4,21.01,241.4,4,2.5,,0,0,0,0,0,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,TE,50,8,15,19,0.29,24985,Ben Sinnott,ben-sinnott,WAS,7,,3,,,8,5.9,,0,0,0,0,0,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,TE,51,8,16,19,0.29,20753,Noah Fant,noah-fant,NO,8,,8,,,4.8,3.3,,0,0,0,0,0,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,TE,52,8,17,19,0.29,26943,Nate Boerkircher,nate-boerkircher,JAX,7,,0,,,1,1,rookie,0,0,0,0,1,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,TE,53,8,18,19,0.29,26842,Justin Joly,justin-joly,FA,,,0,,,4.5,1,rookie,0,0,0,0,1,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,TE,54,8,19,19,0.29,25971,Oscar Delp,oscar-delp,NO,8,,0,,,6.9,3.8,rookie,0,0,0,0,1,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,DST,1,,,,,13,Houston Texans,houston-texans,HOU,8,,,,,,,,0,0,0,0,0,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,DST,2,,,,,32,Los Angeles Rams,los-angeles-rams,LAR,11,,,,,,,,0,0,0,0,0,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,DST,3,,,,,49,Denver Broncos,denver-broncos,DEN,10,,,,,,,,0,0,0,0,0,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,DST,4,,,,,90,Seattle Seahawks,seattle-seahawks,SEA,11,,,,,,,,0,0,0,0,0,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,DST,5,,,,,26,Philadelphia Eagles,philadelphia-eagles,PHI,10,,,,,,,,0,0,0,0,0,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,DST,6,,,,,21,New England Patriots,new-england-patriots,NE,11,,,,,,,,0,0,0,0,0,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,DST,7,,,,,67,Minnesota Vikings,minnesota-vikings,MIN,6,,,,,,,,0,0,0,0,0,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,DST,8,,,,,52,Jacksonville Jaguars,jacksonville-jaguars,JAX,7,,,,,,,,0,0,0,0,0,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,DST,9,,,,,28,Pittsburgh Steelers,pittsburgh-steelers,PIT,9,,,,,,,,0,0,0,0,0,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,DST,10,,,,,84,Los Angeles Chargers,los-angeles-chargers,LAC,7,,,,,,,,0,0,0,0,0,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,DST,11,,,,,8,Cleveland Browns,cleveland-browns,CLE,11,,,,,,,,0,0,0,0,0,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,DST,12,,,,,55,Kansas City Chiefs,kansas-city-chiefs,KC,5,,,,,,,,0,0,0,0,0,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,DST,13,,,,,36,Baltimore Ravens,baltimore-ravens,BAL,13,,,,,,,,0,0,0,0,0,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
2026,2026-08-31,redraft,The Fear Boners,12,DST,14,,,,,12,Green Bay Packers,green-bay-packers,GB,11,,,,,,,,0,0,0,0,0,0,0,1,250232f4-832f-4d1f-ab0b-5023d71d29af,https://www.thefantasyfootballers.com/2026-ultimate-draft-kit/udk-cheatsheets/
